engine_cc,horsepower,weight_kg,fuel_type,kmpl,road_type,avg_speed_kmph,ac_on,tyre_psi,traffic_level,payload_kg
1600.0,,,Regular,12.325,city,36.029762889465154,1,31.4,medium,127.83225719729073
1600.0,,,Regular,9.775,city,35.00735419510645,1,30.2,medium,93.66384156380897
1600.0,,,Regular,10.2,city,32.55746915299374,0,31.9,low,81.45214661978177
2200.0,,,Premium,8.5,highway,91.90379638154127,1,31.5,medium,132.16037270134714
1000.0,,,Regular,17.849999999999998,city,25.569598985863255,1,34.7,low,135.34297486760852
2800.0,,,Regular,8.5,hilly,47.56537386892819,1,31.4,low,159.1315956187806
2200.0,,,Regular,9.775,highway,63.16484300102459,1,35.7,medium,88.31875758008857
2200.0,,,Premium,8.924999999999999,city,27.372155514218647,0,31.7,high,69.64783281791829
2500.0,,,Regular,9.35,hilly,45.41898979288293,1,33.7,high,101.33993859169087
2500.0,,,Regular,9.775,city,32.47488120419229,0,32.0,medium,163.0408953815687
3000.0,,,Regular,7.6499999999999995,city,29.71735902513737,0,31.6,low,36.89567824072812
3000.0,,,Regular,8.075,city,40.99360175811023,1,32.7,low,113.93255619200617
1600.0,,,Regular,10.2,highway,85.29737306857693,1,33.0,high,130.7825520202129
1600.0,,,Regular,11.9,highway,85.3973419391242,0,32.6,low,147.1865750184463
1600.0,,,Regular,11.9,highway,89.0020840287277,1,32.5,high,59.97000773813072
2000.0,,,Regular,8.924999999999999,hilly,44.90343730674584,1,29.5,low,129.27712199402717
2800.0,,,Regular,8.5,hilly,45.96454567448356,0,33.1,medium,60.06835868512784
2000.0,,,Regular,9.35,city,36.96732195459005,1,32.4,low,51.005125285844045
2200.0,,,Regular,10.2,hilly,51.98457191307466,1,33.5,medium,138.11682925660435
2200.0,,,Regular,10.625,city,33.54933080125021,1,33.6,low,79.48461952877435
2200.0,,,Premium,8.5,hilly,52.910446367251865,0,32.2,low,113.65435944086542
2200.0,,,Regular,9.775,city,35.25796068594708,1,32.4,medium,159.82470163409147
2200.0,,,Regular,10.625,city,40.43425952456038,1,34.2,medium,127.26293198333161
2200.0,,,Premium,8.924999999999999,city,30.266468404598115,0,36.6,low,103.48319584715216
2500.0,,,Regular,9.35,city,39.78442668942922,1,29.3,high,113.0889052921468
2500.0,,,Regular,9.775,highway,102.11409835011636,0,34.5,medium,93.05874182331006
1900.0,,,Regular,10.2,city,35.96817475490247,1,31.9,medium,142.29563208405807
2800.0,,,Regular,8.5,city,34.068870939492285,1,32.2,high,104.62697870700325
1900.0,,,Regular,13.6,hilly,52.706942953533996,1,35.7,high,55.850227768157055
1900.0,,,Regular,10.625,highway,85.40671355004574,1,32.0,high,96.89906344003614
1900.0,,,Regular,11.9,highway,84.34723293132498,0,33.2,high,184.853857535052
1600.0,,,Regular,10.2,hilly,40.405043782690804,1,33.1,high,92.8347063544779
1600.0,,,Regular,10.625,city,31.528214016352905,0,35.2,low,159.39399662012315
2300.0,,,Regular,8.924999999999999,city,36.44050000426888,1,32.2,medium,139.7300419041066
2300.0,,,Regular,10.2,city,44.464534302545125,1,34.6,medium,179.10348928916093
2300.0,,,Regular,8.075,city,35.36233107696661,0,38.9,high,103.30283853440648
2300.0,,,Regular,7.225,city,35.9691694009135,1,33.2,high,73.65142219647619
2300.0,,,Regular,8.075,highway,88.28639765410915,1,34.2,medium,104.50953212662922
4300.0,,,Diesel,11.049999999999999,city,36.89283700351661,1,33.5,low,120.0651181174099
3800.0,,,Regular,8.924999999999999,highway,93.10786982200294,1,31.6,medium,74.73613662582558
5000.0,,,Regular,8.075,highway,94.69897385883161,0,30.1,low,45.54072701432574
2000.0,,,Regular,10.2,city,34.68659139157385,1,33.4,low,123.56944550784672
2000.0,,,Regular,11.049999999999999,highway,94.9014526263402,0,33.7,medium,137.81886118101315
2000.0,,,Regular,9.35,city,37.24152594022994,1,35.5,low,102.94041259612014
2000.0,,,Regular,10.2,highway,101.77541895600982,0,38.0,medium,95.23395042721134
3600.0,,,Regular,7.6499999999999995,city,38.53237436037312,1,34.3,high,131.4722147008452
3600.0,,,Premium,8.075,highway,101.42153775985349,1,33.5,low,116.7930962258116
3800.0,,,Regular,8.924999999999999,highway,94.61103974649583,0,32.5,medium,85.69956212838272
5000.0,,,Regular,7.6499999999999995,highway,90.23668531667148,0,31.3,medium,111.12911969463042
2500.0,,,Regular,10.2,city,42.34037199642762,0,32.9,medium,190.10791512031506
2300.0,,,Regular,8.924999999999999,city,35.61839470782488,1,28.8,medium,174.84776646271675
2300.0,,,Regular,10.2,city,28.330758088529464,1,34.7,medium,155.13526056230478
2300.0,,,Regular,8.075,highway,86.43179590902346,1,33.7,medium,94.97769612268038
1600.0,,,Regular,10.2,highway,82.55534181135734,0,34.5,high,130.75592684833586
1600.0,,,Regular,11.475,highway,98.32810415266727,0,30.2,high,157.6356964061867
2300.0,,,Regular,7.225,city,32.48205143334701,0,33.7,medium,108.80117545750394
2300.0,,,Regular,8.5,hilly,44.21918735693878,0,31.3,low,112.39832738495616
1600.0,,,Regular,10.2,hilly,62.20044119235115,1,34.7,medium,151.18021691607
1600.0,,,Regular,10.625,city,42.9269055152283,0,30.4,high,85.82604794178577
1600.0,,,Premium,8.5,city,27.546457269470714,0,34.8,low,214.84282351992314
2500.0,,,Regular,10.625,highway,102.331837835859,1,33.2,medium,192.69976829480396
1600.0,,,Premium,9.35,city,39.89713805272682,0,33.9,low,50.688488188031315
1600.0,,,Regular,11.475,city,36.33165718493801,1,38.8,medium,102.15535947572945
2600.0,,,Premium,8.075,highway,97.57756469505583,1,30.8,medium,140.24994005614667
2600.0,,,Premium,7.6499999999999995,highway,93.08058632818366,1,32.7,low,87.23986208934053
3000.0,,,Premium,7.6499999999999995,city,35.28352192396785,0,33.1,high,110.38576873049686
3000.0,,,Premium,7.6499999999999995,hilly,50.396935419932646,1,35.2,medium,160.68027568471487
3000.0,,,Premium,6.8,city,25.951500219573163,1,34.5,low,122.5624996303285
5600.0,,,Premium,5.5249999999999995,city,37.29604984616308,0,36.1,medium,136.32149846588692
2300.0,,,Regular,8.075,city,41.97497791674259,1,34.9,medium,35.80006633618858
3000.0,,,Regular,7.6499999999999995,hilly,44.855959046299674,0,31.2,medium,158.55172275660487
2800.0,,,Regular,8.5,highway,99.40413366940048,1,33.8,medium,162.27353734559904
3000.0,,,Regular,7.6499999999999995,city,32.646553558223104,1,35.9,medium,147.72708187278943
2300.0,,,Regular,10.625,highway,86.25721328998907,1,30.9,low,157.1568987378725
2300.0,,,Regular,11.049999999999999,city,31.40773079085716,0,32.7,high,92.57067784281915
2500.0,,,Regular,9.775,city,41.331500581895654,1,31.6,high,142.79417129578547
2500.0,,,Regular,10.2,city,44.96700122354811,0,33.8,high,93.52797787951151
3000.0,,,Regular,8.5,highway,97.9301285399686,1,34.0,medium,132.76622544494847
2000.0,,,Regular,10.625,city,31.670264077097702,1,29.8,low,207.1350130575448
2000.0,,,Regular,11.049999999999999,highway,84.86598696181471,0,28.9,high,99.12871149845105
2000.0,,,Regular,10.625,city,29.379404093211004,1,34.8,medium,112.33646808619268
2000.0,,,Regular,11.475,hilly,40.75393047807158,0,32.9,low,74.82284672928947
2800.0,,,Regular,8.075,hilly,40.04641988996943,1,32.3,low,165.36806147620973
2100.0,,,Premium,7.6499999999999995,city,38.254476447907656,1,33.4,low,51.6453585275745
2100.0,,,Premium,8.075,highway,90.42906635459309,1,29.2,low,109.92699209515061
2200.0,,,Regular,8.075,highway,102.47415180053187,0,35.5,high,114.42793160163852
2200.0,,,Regular,7.6499999999999995,hilly,51.972984168698176,0,31.1,medium,95.71549234212306
2900.0,,,Premium,7.6499999999999995,city,33.22400236125807,1,32.6,high,127.30218880435696
2900.0,,,Premium,7.6499999999999995,city,39.372477794817144,0,36.3,low,120.03686025907204
2200.0,,,Regular,10.2,city,37.06551531296447,0,34.4,high,43.03567284291583
2200.0,,,Regular,10.625,highway,94.20960836814969,1,29.2,low,137.5798951913304
2200.0,,,Premium,8.5,city,36.62369997557551,0,32.6,high,136.47286662528447
2200.0,,,Regular,9.775,city,30.708990806039726,1,32.2,low,162.59373746124044
2800.0,,,Regular,8.5,highway,74.93203559303859,0,31.1,low,127.65249852818943
2200.0,,,Regular,10.625,highway,84.53893405621454,1,28.2,medium,85.49735396204377
2200.0,,,Premium,8.924999999999999,city,23.33306644869689,1,32.5,high,146.2462924649747
2500.0,,,Regular,9.35,highway,84.02741725303301,0,30.7,low,135.2847327225665
2500.0,,,Regular,9.775,city,32.06334962064535,0,34.0,low,84.67884318752931
2000.0,,,Premium,8.5,highway,88.20388650986648,1,29.2,medium,152.67328465915293
2000.0,,,Premium,8.924999999999999,city,35.67979948701901,1,33.9,low,106.38538517715423
2300.0,,,Regular,10.625,city,29.798940710671516,1,37.5,low,142.7975523230682
2300.0,,,Regular,11.049999999999999,city,27.07590738113752,1,32.1,high,125.35342282969881
2500.0,,,Regular,10.2,hilly,49.50970592089067,1,37.9,low,84.05858615388819
2500.0,,,Regular,10.2,city,33.138186449297926,1,31.3,medium,61.50941643227017
2800.0,,,Regular,7.6499999999999995,city,36.64389424842393,0,34.1,high,119.79032646726716
1600.0,,,Regular,11.049999999999999,city,35.840288627477605,1,34.3,low,130.52004710425857
1600.0,,,Regular,12.325,highway,75.20822108503717,0,30.8,medium,130.36063831340965
1600.0,,,Regular,12.75,city,36.03470012944834,1,30.3,low,120.66680082567714
2000.0,,,Regular,10.2,city,37.87920865203949,0,31.6,high,103.84359564483128
2000.0,,,Premium,8.5,highway,96.62327173015629,1,31.5,medium,79.47116205885868
2000.0,,,Premium,9.35,city,36.629512287585605,1,35.5,low,75.34631166046941
2000.0,,,Regular,10.625,highway,101.35042435554386,0,31.0,low,112.80188200442561
2000.0,,,Regular,11.475,highway,82.84713339545756,0,32.0,low,120.71205463532394
2000.0,,,Regular,7.6499999999999995,highway,90.26664139498631,1,32.9,high,83.97712925131088
2000.0,,,Regular,7.6499999999999995,highway,101.07782174853402,0,34.2,medium,97.36775276459514
1800.0,,,Regular,8.924999999999999,city,41.69638278823508,0,30.9,medium,84.98820680033143
4300.0,,,Regular,7.6499999999999995,highway,78.76582140280833,1,30.5,medium,166.40004770585944
2000.0,,,Regular,8.075,hilly,49.3603268545956,0,33.4,medium,81.33920903090937
2000.0,,,Regular,8.924999999999999,city,36.840771807273,1,33.6,medium,123.40769468027241
2000.0,,,Premium,8.924999999999999,highway,65.49061878265327,1,38.1,low,131.6908541082079
2000.0,,,Regular,8.924999999999999,highway,78.4382216933038,1,31.3,high,144.36862176327904
2000.0,,,Regular,8.924999999999999,highway,86.5531082508407,1,35.8,medium,113.19729889405653
1800.0,,,Regular,8.5,city,35.842603471486626,1,32.2,medium,135.08459354648244
1800.0,,,Regular,9.775,hilly,49.56522624843542,0,30.9,high,154.16958882399254
1800.0,,,Regular,10.625,city,36.07008220823436,1,34.3,medium,141.5225069198072
1800.0,,,Regular,8.924999999999999,city,22.980135019390424,0,33.2,low,109.71698400530583
1800.0,,,Regular,8.5,city,32.830097604908694,1,31.4,low,64.81670959783384
4300.0,,,Regular,8.075,highway,90.05762408602185,1,34.5,high,161.88533204696876
2000.0,,,Regular,10.2,highway,98.23935596156346,0,32.2,low,139.18178987174727
2000.0,,,Regular,10.625,highway,78.82301244283674,1,34.6,high,153.27988732011266
2000.0,,,Regular,8.924999999999999,city,31.53695490213766,0,32.3,medium,92.26287666659935
2000.0,,,Regular,10.625,highway,88.5600473513205,0,31.9,medium,126.49568644084485
2500.0,,,Regular,8.075,city,30.511325764002752,1,30.9,high,125.3514519380044
2500.0,,,Regular,8.075,highway,97.13858562578945,1,33.1,high,185.47963277067657
2800.0,,,Premium,7.6499999999999995,city,39.469081589862576,1,32.4,high,139.71373210762812
1800.0,,,Regular,9.775,city,36.44197269707022,1,33.9,medium,116.65585601835545
1800.0,,,Regular,10.625,city,36.89263125099191,1,29.7,high,86.48992144507886
1800.0,,,Regular,9.35,city,36.30323055593854,1,31.9,low,147.74788977821456
5000.0,,,Regular,7.225,highway,93.47587645312841,1,35.5,medium,121.9432562404876
1800.0,,,Regular,9.775,hilly,39.411380247417675,0,33.0,low,144.74212328421785
1800.0,,,Regular,10.625,highway,90.20015192815872,1,35.0,medium,180.16388847780283
1800.0,,,Regular,9.35,city,30.79802039297893,1,34.1,low,140.80392314929028
2200.0,,,Regular,7.6499999999999995,city,38.31652673114042,1,32.3,medium,147.7574739801516
2200.0,,,Regular,8.075,highway,91.7395357948048,1,35.4,low,138.8283493611341
2300.0,,,Regular,8.075,city,33.470297638945546,1,33.7,medium,143.29306936809775
2300.0,,,Regular,8.924999999999999,highway,97.79760570533534,0,31.7,medium,98.42137334050722
2800.0,,,Regular,6.8,highway,92.11878215040133,1,33.7,low,138.17207049776385
2200.0,,,Regular,7.6499999999999995,city,38.05728253148509,0,33.1,medium,81.90994867905368
2200.0,,,Regular,7.6499999999999995,hilly,37.80932650173307,0,32.1,low,170.94315358105365
5000.0,,,Regular,7.6499999999999995,city,25.994231081425674,0,35.2,medium,146.157772193958
2200.0,,,Regular,8.075,highway,88.46605014581215,1,34.9,high,47.67472969073265
2300.0,,,Regular,7.6499999999999995,city,34.70271770677204,1,32.9,high,75.12741849993026
2300.0,,,Regular,8.5,city,35.801493411916105,1,33.4,medium,134.10519740272318
2300.0,,,Regular,7.6499999999999995,city,33.24832446432413,1,34.3,low,99.61372680483377
3400.0,,,Regular,6.375,highway,97.62721636059517,0,31.4,low,106.77746652030957
3400.0,,,Regular,6.8,city,39.76817258955815,0,32.5,medium,129.13430266091996
2500.0,,,Regular,10.2,highway,98.367996994319,1,36.6,low,8.433044614787974
2800.0,,,Regular,8.5,city,41.033176698341215,1,32.1,high,98.35079522970051
2800.0,,,Regular,8.924999999999999,city,34.77078635382903,1,34.2,low,78.3542649204771
3800.0,,,Regular,8.5,highway,78.46453809585726,1,33.7,low,150.12618267435562
2600.0,,,Regular,8.075,city,31.467475392546813,1,35.4,high,79.22752359270805
2800.0,,,Regular,8.924999999999999,city,34.85585320709784,1,34.2,high,170.6182893560291
3800.0,,,Regular,8.5,city,39.55853549011394,1,31.5,low,105.84754264838088
4500.0,,,Regular,7.225,highway,84.69035566304402,0,35.5,low,143.7426951775431
4500.0,,,Regular,7.225,city,35.990836331839894,1,30.5,high,112.54509280352588
2500.0,,,Regular,10.2,city,43.08993534791132,1,32.6,low,156.18752131520299
2800.0,,,Regular,8.5,highway,98.90283535086145,1,29.5,low,112.22921340217464
2800.0,,,Regular,8.924999999999999,highway,84.63169262631082,0,34.2,low,94.27237190210693
2800.0,,,Regular,8.924999999999999,city,36.49467496374957,1,38.5,medium,181.7850183786525
4300.0,,,Regular,8.5,highway,99.15970740817724,0,34.8,low,115.5800249323295
5000.0,,,Regular,7.6499999999999995,city,37.549428640413645,0,34.4,high,104.13804974573877
2200.0,,,Regular,9.35,city,30.988852119682235,1,31.5,low,84.14268166440485
2200.0,,,Premium,8.5,city,32.73265408075283,0,32.9,medium,106.7515337148354
2200.0,,,Regular,9.775,city,39.22796749641914,0,31.5,low,46.03922014042462
2200.0,,,Premium,8.924999999999999,city,28.709711264254917,0,31.6,medium,121.33686741944325
2200.0,,,Regular,10.625,city,25.026924381896166,1,33.7,low,144.51750435578174
2500.0,,,Regular,9.35,city,24.39936154671543,0,28.5,medium,94.19665415985673
2500.0,,,Regular,9.775,city,36.40709535552883,1,32.2,low,181.6816696135631
2200.0,,,Premium,8.5,city,39.19318525696943,0,31.3,low,118.68626039700332
3000.0,,,Regular,8.075,city,29.620476896102872,0,29.8,low,119.40512890391511
5200.0,,,Premium,7.6499999999999995,city,40.3020907370098,0,33.8,medium,94.09761182755787
2500.0,,,Premium,7.225,highway,76.01295773523944,1,33.0,low,178.60262411707905
2200.0,,,Premium,8.075,city,35.16326834964115,1,31.0,medium,164.93847409616706
2500.0,,,Premium,8.075,city,39.582239666666226,0,32.6,medium,93.0459695269636
2200.0,,,Regular,10.2,city,26.042751394415816,0,34.0,high,84.13945485082965
2200.0,,,Regular,10.625,highway,91.7254771010074,1,32.8,low,122.53191348688794
2500.0,,,Regular,9.35,highway,91.6787089401971,1,33.1,medium,144.32543732731705
5200.0,,,Premium,6.375,highway,97.949598705602,0,31.8,medium,115.44020098263849
5200.0,,,Premium,7.6499999999999995,city,27.58007610454385,1,30.0,high,217.36036586402295
5200.0,,,Premium,5.1,highway,107.23902110946469,1,30.0,low,53.00591411021031
2500.0,,,Regular,9.35,city,38.09608780972174,1,33.4,low,210.91804382808942
3000.0,,,Regular,8.075,highway,94.16830137943383,1,35.1,medium,120.39814713973352
2200.0,,,Premium,8.5,highway,84.7433972587391,0,32.2,medium,114.96058320968176
2600.0,,,Regular,8.075,city,32.83160663140956,0,36.5,low,112.77842712675137
2200.0,,,Regular,9.775,hilly,46.324772908546116,0,33.4,low,76.03058143318523
2200.0,,,Regular,10.625,city,33.94838507599833,1,34.8,low,102.50020399369282
2200.0,,,Premium,8.924999999999999,hilly,54.63993473748933,1,32.6,medium,74.75070309269302
2500.0,,,Regular,9.35,city,34.295135617996756,1,33.1,medium,88.20856784133701
2500.0,,,Regular,9.775,city,34.37862490306911,0,33.7,high,114.0927308494836
2200.0,,,Premium,8.5,highway,100.159547582085,1,29.2,high,168.22899565561545
2200.0,,,Regular,9.775,city,39.17762335504191,1,33.5,medium,65.4334439071189
2500.0,,,Regular,9.35,highway,95.9113508310109,0,36.0,high,96.31598841827365
2500.0,,,Regular,8.5,city,32.742747171250485,0,32.6,low,90.16613467465528
2500.0,,,Regular,10.2,city,34.964803263116075,1,34.5,medium,30.89824202259912
2200.0,,,Premium,8.075,city,39.566374522356035,0,30.7,low,157.52623804172768
3000.0,,,Regular,8.924999999999999,hilly,57.8803854735495,1,34.4,medium,68.38403438836264
3800.0,,,Regular,8.075,hilly,60.6339755647994,1,34.9,high,157.42840696029205
5000.0,,,Regular,7.6499999999999995,city,26.3294411192709,1,35.0,medium,127.18282774232807
3000.0,,,Regular,8.924999999999999,highway,95.61191384534584,1,36.9,medium,88.41377696188258
3800.0,,,Regular,8.075,city,38.08478805638336,0,33.4,low,112.37179488268704
2900.0,,,Regular,7.225,city,28.36258742827149,1,35.6,low,124.24304013055377
2900.0,,,Regular,7.6499999999999995,hilly,51.38770969305526,1,28.7,high,141.78529097199765
2200.0,,,Premium,8.075,highway,84.04154551621869,0,35.3,high,163.08627166772771
2200.0,,,Regular,9.35,highway,90.77711769318891,1,31.5,low,196.17899895336245
2200.0,,,Regular,10.2,city,34.26356770424664,0,31.4,low,161.37306576281816
2200.0,,,Regular,8.924999999999999,highway,99.7247361405595,1,36.5,high,64.59280560645084
2200.0,,,Premium,8.924999999999999,hilly,37.509081606178086,1,33.3,low,135.9570151424482
3000.0,,,Regular,8.075,hilly,57.21951396594285,0,34.1,medium,138.643098974738
3000.0,,,Regular,7.6499999999999995,highway,92.81789728371461,0,30.1,high,183.82931316285163
3000.0,,,Premium,6.8,city,37.00228008026865,1,35.5,medium,177.99002696064045
4200.0,,,Premium,6.375,hilly,55.39667541000652,1,33.2,medium,48.067774661990356
5600.0,,,Premium,5.5249999999999995,highway,94.43080376272229,0,33.7,medium,99.39443626779004
